20260821112822	table	public.moments_media_assets
20260821112822	table	public.moments_media_links
20260821112822	table	public.moments_publication_audiences
20260821112822	table	public.moments_publications
20260821112822	type	public.moments_audience_kind
20260821112822	type	public.moments_media_status
20260821112822	type	public.moments_publication_status
20260821130000	function	app_private.now_audience_matches_role
20260821130000	function	app_private.now_viewer_role_class
20260821130000	function	public.list_visible_now_publications
20260821130000	function	public.redeem_now_media_read_ticket
20260825171221	function	app_private.attendance_dashboard_access
20260825171221	function	app_private.attendance_dashboard_ranking_page
20260825171221	function	app_private.attendance_dashboard_read
20260825171221	function	app_private.attendance_dashboard_request_export
20260825171221	function	public.attendance_dashboard_access
20260825171221	function	public.attendance_dashboard_ranking_page
20260825171221	function	public.attendance_dashboard_read
20260825171221	function	public.attendance_dashboard_request_export
20260825174300	function	public.superadmin_fail_unit_file_job
20260825180500	function	app_private.superadmin_confirm_unit_import
20260825180500	function	app_private.superadmin_fail_unit_file_job
20260825193102	function	app_private.superadmin_activity_import_apply
20260825193102	function	app_private.superadmin_group_import_apply
20260825193105	function	app_private.superadmin_confirm_unit_identity_delete
20260825193105	function	app_private.superadmin_finalize_unit_identity_upload
20260825193109	function	app_private.superadmin_access_profile_assignment_link
20260825193109	function	app_private.superadmin_access_profile_import_confirm
20260825193112	function	app_private.superadmin_routine_correct_launch
20260825193112	function	app_private.superadmin_routine_revert_application
20260825193112	function	app_private.superadmin_routine_save_application
20260825193116	function	app_private.child_safety_decide_authorization
20260825193116	function	app_private.child_safety_edit_pending_authorization
20260825193120	function	app_private.form_authorize_file_job_download
20260825193120	function	app_private.form_list_monitor_hierarchy
20260825193120	function	app_private.form_mutate_response
20260825193120	function	app_private.form_redeem_file_job_download
20260825193120	function	app_private.form_replace_response_answers
20260825193120	function	app_private.form_save_application
20260825193120	function	app_private.validate_form_distribution_cardinality
20260825193120	function	app_private.validate_form_tenant_links
20260825193123	function	app_private.student_tracking_children
20260825193123	function	app_private.student_tracking_snapshot
