"manifest_id","version","name","path","size","sha256_raw","sha256_lf_normalized","origin","local_relation","classification","remote_statement_evidence"
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811221810","access_profile_management_v2_security_gate","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811221810_access_profile_management_v2_security_gate.sql","13285","843164aa183c63d368a8d0f961cb346714e8689dda868c65385e1cdaf171e8c5","de2538fccfd7203d78a3e4af767e42d178b5cf84666fc84e3d99313d73283c1b","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811221810","access_profile_management_v2_security_gate","remote://supabase_migrations/schema_migrations/20260811221810",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811222209","unit_contract_security_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811222209_unit_contract_security_hardening.sql","20816","e2e4455a8b6912b375bb2b9c1fe393afdbfef6d0e7071195fb143d45d65c000a","9bf90c7ae22f658ff4db5db37631602b12fc0f52200d8a6c01a4ca23c5e01f89","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811222209","unit_contract_security_hardening","remote://supabase_migrations/schema_migrations/20260811222209",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811222316","access_profile_management_v2_security_closure","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811222316_access_profile_management_v2_security_closure.sql","36455","cf2fb04374f7093df96b74e3e5be20d1cb28132aab3292b7d9653a240afb35b0","cf2fb04374f7093df96b74e3e5be20d1cb28132aab3292b7d9653a240afb35b0","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811222316","access_profile_management_v2_security_closure","remote://supabase_migrations/schema_migrations/20260811222316",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811222844","access_profile_assignment_and_worker_closure","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811222844_access_profile_assignment_and_worker_closure.sql","13063","a4b6eb3e5798b66d3d678df6385385bb3832948dfcc3f06547cb44b2859efe13","e8ca03d5acdbf170c99b9ea87bc12a734dd72ffbe7945a85fb8efc8f140ef808","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811222844","access_profile_assignment_and_worker_closure","remote://supabase_migrations/schema_migrations/20260811222844",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811223000","unit_import_export","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811223000_unit_import_export.sql","29663","f7edde1d8584144dcfb8f7a5e01044d4943341cfe89d363985a97853de81d593","f7edde1d8584144dcfb8f7a5e01044d4943341cfe89d363985a97853de81d593","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811223000","unit_import_export","remote://supabase_migrations/schema_migrations/20260811223000",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811223100","unit_import_export_cursor","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811223100_unit_import_export_cursor.sql","7701","9626e84e88c8e4dc5bfaa75a8b383eb43d9049e878a7a8327b4f9fa893d8f945","9626e84e88c8e4dc5bfaa75a8b383eb43d9049e878a7a8327b4f9fa893d8f945","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811223100","unit_import_export_cursor","remote://supabase_migrations/schema_migrations/20260811223100",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811223200","unit_export_filter_contract","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811223200_unit_export_filter_contract.sql","3738","8de034878f61a2cfa696c873d83c379931b4ccc9e6fd97e053ec0f82f8ff96cc","8de034878f61a2cfa696c873d83c379931b4ccc9e6fd97e053ec0f82f8ff96cc","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811223200","unit_export_filter_contract","remote://supabase_migrations/schema_migrations/20260811223200",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811223419","access_profile_worker_runtime_closure","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811223419_access_profile_worker_runtime_closure.sql","6035","795f511e8689f88c0c5434fc87fb9acbe922c0a4fd52274a0abb3bfbbb0b4367","795f511e8689f88c0c5434fc87fb9acbe922c0a4fd52274a0abb3bfbbb0b4367","recovery",,"local-only-recovery",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811224435","access_profile_fail_closed_delegation","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811224435_access_profile_fail_closed_delegation.sql","1282","2f0de93016131e7b2c6e69b54a55f8a21f80c0df20e22b31e8146e275c8c98af","2f0de93016131e7b2c6e69b54a55f8a21f80c0df20e22b31e8146e275c8c98af","recovery",,"local-only-recovery",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811224500","people_identity_safe_foundation","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811224500_people_identity_safe_foundation.sql","22140","e40a5b08577b48bd4f6e9c6b46b71b2ba6401eba58a282565a9e6ca7d9ee94e7","e40a5b08577b48bd4f6e9c6b46b71b2ba6401eba58a282565a9e6ca7d9ee94e7","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811224500","people_identity_safe_foundation","remote://supabase_migrations/schema_migrations/20260811224500",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811225000","activity_professional_search","packages/coelo_database/migrations/20260811225000_activity_professional_search.sql","5212","ecd387c6d810bec289be7d8b4fc65a796caa68db12a6a5de15c230beca79eecb","3b862dc2ba662b70c632ce8fa8c4e15daf682442dca592c0d06b71b6b6bf5dd9","canonical","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811225000","activity_professional_search","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811225000_activity_professional_search.sql","5067","3b862dc2ba662b70c632ce8fa8c4e15daf682442dca592c0d06b71b6b6bf5dd9","3b862dc2ba662b70c632ce8fa8c4e15daf682442dca592c0d06b71b6b6bf5dd9","recovery","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811225339","access_profile_file_idempotency_closure","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811225339_access_profile_file_idempotency_closure.sql","5486","39701ade7368b1c1cbf3567ecdf4175afc8d0537dbfa464cd56ffd58af40f2ce","dfb16cd185b373547fd8165df30b73452eb5e8c90209d15f6e4442c7408f1c08","recovery",,"local-only-recovery",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811230000","database_lint_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811230000_database_lint_hardening.sql","80320","6645199499410cc5ed564f137c3b87e17f5b0388afb76a19efec49adc2874d14","6645199499410cc5ed564f137c3b87e17f5b0388afb76a19efec49adc2874d14","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811230000","database_lint_hardening","remote://supabase_migrations/schema_migrations/20260811230000",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811230100","database_lint_hardening_followup","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811230100_database_lint_hardening_followup.sql","29857","3a5a825e08b547c87f4a94bd65ae665446b92a050166bfa6423963623e7599f7","3a5a825e08b547c87f4a94bd65ae665446b92a050166bfa6423963623e7599f7","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811230100","database_lint_hardening_followup","remote://supabase_migrations/schema_migrations/20260811230100",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811230200","database_lint_count_variables","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811230200_database_lint_count_variables.sql","21036","71213a48e26a44c7b61525b46657e056fd11d7262c0948837ac002aa56c2847d","71213a48e26a44c7b61525b46657e056fd11d7262c0948837ac002aa56c2847d","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811230200","database_lint_count_variables","remote://supabase_migrations/schema_migrations/20260811230200",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811231000","daily_routine_schema","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811231000_daily_routine_schema.sql","15455","eae0717e06bbefaef64416af79024ed56ba09f46ad4ec4d1a697ba8ddc890fb8","f62012122087277da81af6b178166d2bc745154c41123b7d1526b0ef0aba9f79","recovery",,"local-only-recovery",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811231500","attendance_daily_routine_security","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811231500_attendance_daily_routine_security.sql","36180","3146b11d56203e63bc70218fd4ce92de98aaa33bbac7c7f2a5ffdd0a3627b648","bd78813f73d3bf6665ce1cbe56086f39d14c35ea2292170f866b83ff786d885a","recovery",,"local-only-recovery",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811231600","daily_routine_commands","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811231600_daily_routine_commands.sql","38392","34718b5139309b4848bf13ee98de61ddbdeb8c92bb5c927ec9a7597d87b32d74","34718b5139309b4848bf13ee98de61ddbdeb8c92bb5c927ec9a7597d87b32d74","recovery",,"local-only-recovery",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811231700","daily_routine_hierarchy_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811231700_daily_routine_hierarchy_hardening.sql","51832","0cca8f349f2e036197db44572ce81ef8967102f65e96a7d8293d9dcb7ac22b17","9fb17129c3ebea92330091cf9737a62ae19f9c87276f073be9294da653ee3271","recovery",,"local-only-recovery",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811233609","superadmin_invites_production","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811233609_superadmin_invites_production.sql","53893","d387f117dde47462787f89d94026464faa0956ffb6d7cf576d89a1cd888b1077","d387f117dde47462787f89d94026464faa0956ffb6d7cf576d89a1cd888b1077","recovery",,"local-only-recovery",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811234954","access_profile_model_commands","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811234954_access_profile_model_commands.sql","21326","531c39f9b3bb8b69ade590320383b217116b774024b909e8d9e73dab6d1516c2","531c39f9b3bb8b69ade590320383b217116b774024b909e8d9e73dab6d1516c2","recovery",,"local-only-recovery",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811235155","unit_export_snapshot_fk_index","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811235155_unit_export_snapshot_fk_index.sql","119","d2c49cb7c52962276f68c650e088321bbfc9caf1fdac024c76975e7f54b5b3eb","d2c49cb7c52962276f68c650e088321bbfc9caf1fdac024c76975e7f54b5b3eb","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811235155","unit_export_snapshot_fk_index","remote://supabase_migrations/schema_migrations/20260811235155",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811235900","activity_template_catalog_expansion","packages/coelo_database/migrations/20260811235900_activity_template_catalog_expansion.sql","5406","df0590d656cdf0692dcf17bb0e6d33cc6853a5c373d4d858470b269511c27db7","4059a3bd470821ae02728f7ca79de4ca2ca7f777da79ad13d94248ba0d376c5e","canonical","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811235900","activity_template_catalog_expansion","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811235900_activity_template_catalog_expansion.sql","5259","4059a3bd470821ae02728f7ca79de4ca2ca7f777da79ad13d94248ba0d376c5e","4059a3bd470821ae02728f7ca79de4ca2ca7f777da79ad13d94248ba0d376c5e","recovery","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812000000","chat_production_contract","packages/coelo_database/migrations/20260812000000_chat_production_contract.sql","31984","75e18de4d9108a55719acae93af011221fdb81e8259772bb93c52df37508fe47","3b61e7e4bc1b30c78eb23cb2f01c516d419a4b4b6e17cc63283d419463b7dd00","canonical","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812000000","chat_production_contract","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812000000_chat_production_contract.sql","31180","3239b6fdfa52f1cd51a98478a39b8ac414f1fc44fc2f39c08d3ad16456ede0c1","3b61e7e4bc1b30c78eb23cb2f01c516d419a4b4b6e17cc63283d419463b7dd00","recovery","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812000847","audit_production","packages/coelo_database/migrations/20260812000847_audit_production.sql","66923","546127f251867629ee4110348d2aedd7af5003d28a8a3c5c0fd298c067b66b5c","8562df833a09ba3a79d972bbe0b6a533bd76647eb0d338698eecdb0ce8625b30","canonical","text-divergent","text-conflict","remote-statement-joined-ledger; statements=120; bytes=66593; sha256=4b5d73e87d96b3d1798f804de2e45cadc163cdbec9af75aa1da1b8df4973f62d"
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812000847","audit_production","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812000847_audit_production.sql","65891","9594676f610c3dba2f8cca1f25453eae36694d62cb2e205a70d461443e1a8556","9594676f610c3dba2f8cca1f25453eae36694d62cb2e205a70d461443e1a8556","recovery","text-divergent","text-conflict","remote-statement-joined-ledger; statements=120; bytes=66593; sha256=4b5d73e87d96b3d1798f804de2e45cadc163cdbec9af75aa1da1b8df4973f62d"
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812000847","audit_production","remote://supabase_migrations/schema_migrations/20260812000847",,,,"remote-ledger","text-divergent","text-conflict","remote-statement-joined-ledger; statements=120; bytes=66593; sha256=4b5d73e87d96b3d1798f804de2e45cadc163cdbec9af75aa1da1b8df4973f62d"
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812001000","import_export_hub_security","packages/coelo_database/migrations/20260812001000_import_export_hub_security.sql","12717","3eaecd8e31f2c3ba6dd227aefc8216ab1d91ac707fb202c4cfff862b5f43be5e","8e60f5d0fa2b277cb4984f411f6603b2370f2b0636ad16f296cb2858d0d4e136","canonical","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812001000","import_export_hub_security","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812001000_import_export_hub_security.sql","12401","8e60f5d0fa2b277cb4984f411f6603b2370f2b0636ad16f296cb2858d0d4e136","8e60f5d0fa2b277cb4984f411f6603b2370f2b0636ad16f296cb2858d0d4e136","recovery","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812001950","import_export_hub_lifecycle_closure","packages/coelo_database/migrations/20260812001950_import_export_hub_lifecycle_closure.sql","3457","cca415ef3c7a26701b9b767adceb73ce8610f28d20adacfb8b9df007fd61ce52","04f406ab710efa9e2c9553b768cf0a261ba904bef191db48c0eb507f439e9bdb","canonical","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812001950","import_export_hub_lifecycle_closure","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812001950_import_export_hub_lifecycle_closure.sql","3381","04f406ab710efa9e2c9553b768cf0a261ba904bef191db48c0eb507f439e9bdb","04f406ab710efa9e2c9553b768cf0a261ba904bef191db48c0eb507f439e9bdb","recovery","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812001975","import_export_hub_unit_lifecycle_bridge","packages/coelo_database/migrations/20260812001975_import_export_hub_unit_lifecycle_bridge.sql","6593","dd53aab6cbe91043672efef567f6f6ee86bf23b169dd4f831d9fb1b2ed54593e","f55acec922eef71674ee649a5de4fca3c882fd913c086679ae5b9d79a54118d9","canonical","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812001975","import_export_hub_unit_lifecycle_bridge","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812001975_import_export_hub_unit_lifecycle_bridge.sql","6396","f55acec922eef71674ee649a5de4fca3c882fd913c086679ae5b9d79a54118d9","f55acec922eef71674ee649a5de4fca3c882fd913c086679ae5b9d79a54118d9","recovery","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002000","child_safety_schema","packages/coelo_database/migrations/20260812002000_child_safety_schema.sql","16736","2912b2d52d46f1c87f1238db1c16c296360ab89f1be32b8ef1f375c513c41809","472e03f0e39adc413f6c09dbec92be499dd43ef2b1a54ac63e92232db5a600d2","canonical","text-divergent","text-conflict",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002000","child_safety_schema","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812002000_child_safety_schema.sql","16720","cbe9a47c112ff0d22f429b9dac83797709312b574f7a1098b529d86e82256285","cbe9a47c112ff0d22f429b9dac83797709312b574f7a1098b529d86e82256285","recovery","text-divergent","text-conflict",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002010","import_export_unit_source_retention","packages/coelo_database/migrations/20260812002010_import_export_unit_source_retention.sql","1323","7627b9c90d2c728207a0eb58a98b947687c45d1374dff8cbf326538e3736539c","2fb32c1b0e27cf10f283724a2cf1ed031e7346cddcee200acbffe4ff2b5f490e","canonical","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002010","import_export_unit_source_retention","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812002010_import_export_unit_source_retention.sql","1284","2fb32c1b0e27cf10f283724a2cf1ed031e7346cddcee200acbffe4ff2b5f490e","2fb32c1b0e27cf10f283724a2cf1ed031e7346cddcee200acbffe4ff2b5f490e","recovery","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002020","import_export_hub_private_revokes","packages/coelo_database/migrations/20260812002020_import_export_hub_private_revokes.sql","984","161a382f0868402a7b41486d7d2c5a316cc7c51a500b7340753e48a10f8cedf1","14d6b9880af66975997ad34c3c6a91c5144722cfd53cd699c317a23ea7d1d541","canonical","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002020","import_export_hub_private_revokes","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812002020_import_export_hub_private_revokes.sql","965","14d6b9880af66975997ad34c3c6a91c5144722cfd53cd699c317a23ea7d1d541","14d6b9880af66975997ad34c3c6a91c5144722cfd53cd699c317a23ea7d1d541","recovery","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002100","child_safety_read_models","packages/coelo_database/migrations/20260812002100_child_safety_read_models.sql","14606","fcaccbaea2a4236ebb5d728d6b0ac9ad71d04f47fd662b22e4c80f6de2487b28","4c44897107d5165353925336784f47a7ca6d5f2ccde1ad6765bdac00d5f80b89","canonical","text-divergent","text-conflict",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002100","child_safety_read_models","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812002100_child_safety_read_models.sql","14590","27bd2d8a66df5d6a29d67696b6cf5c141e4bd0d8244b366ccd7fa966f85ef37b","27bd2d8a66df5d6a29d67696b6cf5c141e4bd0d8244b366ccd7fa966f85ef37b","recovery","text-divergent","text-conflict",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002110","import_export_hub_server_listing_filters","packages/coelo_database/migrations/20260812002110_import_export_hub_server_listing_filters.sql","6102","88d1b96baed0d6cf780e03de9fddbd7613b0686b09b774d93c576577d2ba6d6f","c10e315fae587c9b705818a739df0e4c0c0de5aedbaa5fd634653a63083aff8f","canonical","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002110","import_export_hub_server_listing_filters","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812002110_import_export_hub_server_listing_filters.sql","6013","c10e315fae587c9b705818a739df0e4c0c0de5aedbaa5fd634653a63083aff8f","c10e315fae587c9b705818a739df0e4c0c0de5aedbaa5fd634653a63083aff8f","recovery","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002200","child_safety_security_closure","packages/coelo_database/migrations/20260812002200_child_safety_security_closure.sql","76297","94d8b1267e6186e8c9393584bf67fdbbd7da6592560e15fbb118e5eb650f2e7c","68cf9fb73fbe7cdb08172c486032eb5b3e773c2e1661d8a2040b3e751e196d74","canonical","text-divergent","text-conflict",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002200","child_safety_security_closure","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812002200_child_safety_security_closure.sql","75254","ebd58ce1a5414feae14a15fb2010b5eec84bcaf494fdfc9ee4128203dd0b2d3c","ebd58ce1a5414feae14a15fb2010b5eec84bcaf494fdfc9ee4128203dd0b2d3c","recovery","text-divergent","text-conflict",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002900","notices_status_values","packages/coelo_database/migrations/20260812002900_notices_status_values.sql","290","c2416311dc7cdf259990b68d795f486d3fdbb61e86285ed23c7676942dce390c","d21d79d7d40a24ef063e9903bf7c560c1f0d61c4aa6c2e7b2911b67a00128f23","canonical","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812002900","notices_status_values","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812002900_notices_status_values.sql","286","d21d79d7d40a24ef063e9903bf7c560c1f0d61c4aa6c2e7b2911b67a00128f23","d21d79d7d40a24ef063e9903bf7c560c1f0d61c4aa6c2e7b2911b67a00128f23","recovery","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812003000","notices_production","packages/coelo_database/migrations/20260812003000_notices_production.sql","48669","b520ee080a51ec44b78ee577aa1997465cda8a3aeeef267419c812667fe55d26","acd21ca5a73e361dd5d293922febf6b2521e91882d2e8163731ab95972ee7de7","canonical","text-divergent","text-conflict",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812003000","notices_production","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812003000_notices_production.sql","48331","b1fdd2e06fdd45dcbd03cd53811bba524e439492cf05cb48b410f87eb94a57c2","b1fdd2e06fdd45dcbd03cd53811bba524e439492cf05cb48b410f87eb94a57c2","recovery","text-divergent","text-conflict",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812115016","medication_plans_security","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812115016_medication_plans_security.sql","47398","542cedafd46c9b0643128c0d773750757ae07fc1c859cfef4f949f7bfcd91a2f","198c5bb4ca67a24b053a6133bf5d06631745204ab438d1cbbe1e4864cf58d973","recovery",,"local-only-recovery",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812120000","daily_routine_security_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812120000_daily_routine_security_hardening.sql","17762","95605b104b02d325bc365719a0fff00bfcca115825e47794332ae2bb05088961","38362cd869704c1bd89630862064418ff85b32132471af66d66a41bc34579ecf","recovery",,"local-only-recovery",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812120244","chat_rpc_contract_hardening","packages/coelo_database/migrations/20260812120244_chat_rpc_contract_hardening.sql","2314","c352e493ce754fafe98aa5d84496e97ad5ecc043624d98c2434b1c8f1721a7aa","b8a87f6e0ab1ca5ef6720e76d42de96301ae28d95c311933c302058deb7c72d4","canonical","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812120244","chat_rpc_contract_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260812120244_chat_rpc_contract_hardening.sql","2258","b8a87f6e0ab1ca5ef6720e76d42de96301ae28d95c311933c302058deb7c72d4","b8a87f6e0ab1ca5ef6720e76d42de96301ae28d95c311933c302058deb7c72d4","recovery","eol-equivalent","local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260812121146","chat_typed_rpc_presentation_contract","packages/coelo_database/migrations/20260812121146_chat_typed_rpc_presentation_contract.sql","8428","83cf6d229f267fbe7675f421c17d6aeaff46932bd6055b684378f0f3696efa0a","4205b35c79b1d4770d27703cd493e5a10af4ba4df5fb4410443a1698deab5eec","canonical","eol-equivalent","local-only-head",
